wl,LightSet,Watts/sr/m2,Color
497,White10,0.00033067,White
497,White100,0.0011871,White
497,White20,0.00060072,White
497,White30,0.00066941,White
497,White40,0.00077389,White
497,White50,0.00086188,White
497,White60,0.00094444,White
497,White70,0.0010195,White
497,White80,0.0010696,White
497,White90,0.0011341,White
498,Red10,9.5745e-05,Red
498,Red100,0.00024299,Red
498,Red20,0.00011567,Red
498,Red30,0.00014201,Red
498,Red40,0.00015481,Red
498,Red50,0.0001682,Red
498,Red60,0.00018296,Red
498,Red70,0.00021748,Red
498,Red80,0.00022517,Red
498,Red90,0.00023451,Red
498,White10,0.00034565,White
498,White100,0.0012405,White
498,White20,0.00062571,White
498,White30,0.00070492,White
498,White40,0.00081185,White
498,White50,0.00090569,White
498,White60,0.00098781,White
498,White70,0.0010608,White
498,White80,0.0011181,White
498,White90,0.001184,White
499,Red10,9.9781e-05,Red
499,Red100,0.00024346,Red
499,Red20,0.00012524,Red
499,Red30,0.00015784,Red
499,Red40,0.00016681,Red
499,Red50,0.00017862,Red
499,Red60,0.00019186,Red
499,Red70,0.00022921,Red
499,Red80,0.00023692,Red
499,Red90,0.00025695,Red
499,White10,0.00036223,White
499,White100,0.001299,White
499,White20,0.00065282,White
499,White30,0.00073505,White
499,White40,0.00084458,White
499,White50,0.00094042,White
499,White60,0.0010329,White
499,White70,0.0011078,White
499,White80,0.0011747,White
499,White90,0.0012367,White
500,Red10,9.4259e-05,Red
500,Red100,0.00025095,Red
500,Red20,0.00013138,Red
500,Red30,0.00016061,Red
500,Red40,0.00017237,Red
500,Red50,0.0001808,Red
500,Red60,0.00020757,Red
500,Red70,0.00022542,Red
500,Red80,0.00022372,Red
500,Red90,0.00025862,Red
500,White10,0.00037471,White
500,White100,0.0013564,White
500,White20,0.00068017,White
500,White30,0.00076878,White
500,White40,0.00088154,White
500,White50,0.00097805,White
500,White60,0.0010726,White
500,White70,0.001157,White
500,White80,0.0012275,White
500,White90,0.0012883,White
501,Red10,9.8662e-05,Red
501,Red100,0.00026909,Red
501,Red20,0.00013629,Red
501,Red30,0.00016167,Red
501,Red40,0.00017505,Red
501,Red50,0.00020069,Red
501,Red60,0.0002165,Red
501,Red70,0.00022334,Red
501,Red80,0.00023364,Red
501,Red90,0.00025601,Red
501,White10,0.00038668,White
501,White100,0.0014131,White
501,White20,0.00070818,White
501,White30,0.00080511,White
501,White40,0.00091906,White
501,White50,0.0010261,White
501,White60,0.0011197,White
501,White70,0.0012036,White
501,White80,0.001276,White
501,White90,0.0013417,White
502,Red10,0.00011304,Red
502,Red100,0.00028953,Red
502,Red20,0.00014419,Red
502,Red30,0.00016298,Red
502,Red40,0.00019497,Red
502,Red50,0.0002221,Red
502,Red60,0.00022285,Red
502,Red70,0.0002326,Red
502,Red80,0.00025633,Red
502,Red90,0.00026728,Red
502,White10,0.00040312,White
502,White100,0.0014621,White
502,White20,0.00073366,White
502,White30,0.00083308,White
502,White40,0.00095217,White
502,White50,0.0010654,White
502,White60,0.0011645,White
502,White70,0.0012466,White
502,White80,0.0013207,White
502,White90,0.0013913,White
503,Red10,0.00010539,Red
503,Red100,0.00028259,Red
503,Red20,0.00015108,Red
503,Red30,0.00017046,Red
503,Red40,0.00020994,Red
503,Red50,0.00022121,Red
503,Red60,0.00023336,Red
503,Red70,0.00024052,Red
503,Red80,0.00026879,Red
503,Red90,0.00027789,Red
503,White10,0.00041883,White
503,White100,0.001504,White
503,White20,0.00075445,White
503,White30,0.0008639,White
503,White40,0.00098752,White
503,White50,0.0011044,White
503,White60,0.001198,White
503,White70,0.0012823,White
503,White80,0.001357,White
503,White90,0.0014315,White
504,Red10,9.8741e-05,Red
504,Red100,0.00028186,Red
504,Red20,0.00015708,Red
504,Red30,0.00018761,Red
504,Red40,0.00020902,Red
504,Red50,0.00022329,Red
504,Red60,0.00024374,Red
504,Red70,0.00024921,Red
504,Red80,0.00027361,Red
504,Red90,0.0002847,Red
504,White10,0.00043384,White
504,White100,0.0015585,White
504,White20,0.00078177,White
504,White30,0.00089823,White
504,White40,0.0010274,White
504,White50,0.0011521,White
504,White60,0.0012361,White
504,White70,0.0013293,White
504,White80,0.0014011,White
504,White90,0.0014794,White
505,Red10,9.8841e-05,Red
505,Red100,0.00030215,Red
505,Red20,0.00015774,Red
505,Red30,0.0001897,Red
505,Red40,0.00019637,Red
505,Red50,0.00022001,Red
505,Red60,0.00024469,Red
505,Red70,0.00024963,Red
505,Red80,0.0002612,Red
505,Red90,0.00028182,Red
505,White10,0.00045037,White
505,White100,0.0016167,White
505,White20,0.00081288,White
505,White30,0.00092939,White
505,White40,0.0010656,White
505,White50,0.0011922,White
505,White60,0.0012827,White
505,White70,0.0013827,White
505,White80,0.001454,White
505,White90,0.0015312,White
506,Red10,9.3702e-05,Red
506,Red100,0.00030592,Red
506,Red20,0.00015338,Red
506,Red30,0.00017117,Red
506,Red40,0.00017475,Red
506,Red50,0.00021362,Red
506,Red60,0.00023929,Red
506,Red70,0.00024133,Red
506,Red80,0.00024311,Red
506,Red90,0.00027518,Red
506,White10,0.00046471,White
506,White100,0.0016653,White
506,White20,0.00083855,White
506,White30,0.00096037,White
506,White40,0.0011017,White
506,White50,0.001228,White
506,White60,0.001327,White
506,White70,0.0014256,White
506,White80,0.0014991,White
506,White90,0.0015797,White
507,Red10,9.2164e-05,Red
507,Red100,0.00029887,Red
507,Red20,0.0001522,Red
507,Red30,0.00016557,Red
507,Red40,0.00016861,Red
507,Red50,0.00020868,Red
507,Red60,0.00022688,Red
507,Red70,0.00023755,Red
507,Red80,0.00023646,Red
507,Red90,0.00027254,Red
507,White10,0.00047693,White
507,White100,0.0017148,White
507,White20,0.00086332,White
507,White30,0.00099391,White
507,White40,0.0011407,White
507,White50,0.0012705,White
507,White60,0.0013691,White
507,White70,0.0014718,White
507,White80,0.0015437,White
507,White90,0.0016313,White
508,Red10,9.8669e-05,Red
508,Red100,0.00029641,Red
508,Red20,0.00015864,Red
508,Red30,0.00017325,Red
508,Red40,0.00019209,Red
508,Red50,0.00021392,Red
508,Red60,0.00022822,Red
508,Red70,0.00025233,Red
508,Red80,0.00024986,Red
508,Red90,0.00026855,Red
508,White10,0.00048986,White
508,White100,0.0017607,White
508,White20,0.00088867,White
508,White30,0.0010212,White
508,White40,0.001171,White
508,White50,0.0013059,White
508,White60,0.0014076,White
508,White70,0.0015102,White
508,White80,0.0015883,White
508,White90,0.0016822,White
509,Red10,0.00010476,Red
509,Red100,0.00031038,Red
509,Red20,0.0001606,Red
509,Red30,0.00017913,Red
509,Red40,0.00021659,Red
509,Red50,0.00022413,Red
509,Red60,0.00023639,Red
509,Red70,0.00025709,Red
509,Red80,0.00026656,Red
509,Red90,0.00028119,Red
509,White10,0.00050255,White
509,White100,0.0018035,White
509,White20,0.00091028,White
509,White30,0.0010443,White
509,White40,0.0011983,White
509,White50,0.0013346,White
509,White60,0.0014394,White
509,White70,0.0015443,White
509,White80,0.0016321,White
509,White90,0.0017254,White
510,Red10,0.00010641,Red
510,Red100,0.0003238,Red
510,Red20,0.00016125,Red
510,Red30,0.00018126,Red
510,Red40,0.00022098,Red
510,Red50,0.00023076,Red
510,Red60,0.00024206,Red
510,Red70,0.00025184,Red
510,Red80,0.00027944,Red
510,Red90,0.00029036,Red
510,White10,0.00051745,White
510,White100,0.0018595,White
510,White20,0.00093265,White
510,White30,0.0010728,White
510,White40,0.0012329,White
510,White50,0.0013683,White
510,White60,0.0014785,White
510,White70,0.0015942,White
510,White80,0.0016828,White
510,White90,0.001773,White
511,Red10,9.8899e-05,Red
511,Red100,0.00031901,Red
511,Red20,0.00014898,Red
511,Red30,0.00016643,Red
511,Red40,0.00020562,Red
511,Red50,0.00021691,Red
511,Red60,0.00023082,Red
511,Red70,0.00024618,Red
511,Red80,0.00027311,Red
511,Red90,0.00027292,Red
511,White10,0.00053204,White
511,White100,0.0019194,White
511,White20,0.00095885,White
511,White30,0.0011074,White
511,White40,0.0012684,White
511,White50,0.0014082,White
511,White60,0.0015218,White
511,White70,0.0016443,White
511,White80,0.0017266,White
511,White90,0.0018253,White
512,Red10,9.5498e-05,Red
512,Red100,0.00032357,Red
512,Red20,0.00014267,Red
512,Red30,0.00017128,Red
512,Red40,0.00019336,Red
512,Red50,0.00020823,Red
512,Red60,0.0002272,Red
512,Red70,0.00025135,Red
512,Red80,0.00026223,Red
512,Red90,0.00027065,Red
512,White10,0.00054296,White
512,White100,0.001966,White
512,White20,0.00098413,White
512,White30,0.0011336,White
512,White40,0.001296,White
512,White50,0.0014468,White
512,White60,0.001558,White
512,White70,0.0016794,White
512,White80,0.0017644,White
512,White90,0.0018616,White
513,Red10,0.00010314,Red
513,Red100,0.00032299,Red
513,Red20,0.00015132,Red
513,Red30,0.00018556,Red
513,Red40,0.00018736,Red
513,Red50,0.00022411,Red
513,Red60,0.00023921,Red
513,Red70,0.00026251,Red
513,Red80,0.00027134,Red
513,Red90,0.00028434,Red
513,White10,0.00055765,White
513,White100,0.0020098,White
513,White20,0.0010092,White
513,White30,0.0011549,White
513,White40,0.0013241,White
513,White50,0.0014801,White
513,White60,0.0015936,White
513,White70,0.0017127,White
513,White80,0.0018094,White
513,White90,0.0018982,White
514,Red10,0.00010551,Red
514,Red100,0.0003113,Red
514,Red20,0.00014889,Red
514,Red30,0.0001732,Red
514,Red40,0.00018578,Red
514,Red50,0.00023923,Red
514,Red60,0.00024164,Red
514,Red70,0.00025586,Red
514,Red80,0.00028103,Red
514,Red90,0.0002985,Red
514,White10,0.00057382,White
514,White100,0.0020542,White
514,White20,0.001033,White
514,White30,0.0011847,White
514,White40,0.0013559,White
514,White50,0.0015089,White
514,White60,0.0016311,White
514,White70,0.001755,White
514,White80,0.0018508,White
514,White90,0.0019447,White
515,Red10,0.00010547,Red
515,Red100,0.00030132,Red
515,Red20,0.00013924,Red
515,Red30,0.00016137,Red
515,Red40,0.00018781,Red
515,Red50,0.00024122,Red
515,Red60,0.00023815,Red
515,Red70,0.00025071,Red
515,Red80,0.00027547,Red
515,Red90,0.00029921,Red
515,White10,0.00058594,White
515,White100,0.0020934,White
515,White20,0.0010532,White
515,White30,0.0012146,White
515,White40,0.0013845,White
515,White50,0.00154,White
515,White60,0.0016656,White
515,White70,0.0017884,White
515,White80,0.0018842,White
515,White90,0.0019885,White
516,Red10,0.00011599,Red
516,Red100,0.00029839,Red
516,Red20,0.0001447,Red
516,Red30,0.00018039,Red
516,Red40,0.00019021,Red
516,Red50,0.00023571,Red
516,Red60,0.00024429,Red
516,Red70,0.00025959,Red
516,Red80,0.00028405,Red
516,Red90,0.0002987,Red
516,White10,0.00059801,White
516,White100,0.0021357,White
516,White20,0.0010728,White
516,White30,0.0012373,White
516,White40,0.0014103,White
516,White50,0.0015787,White
516,White60,0.0016994,White
516,White70,0.0018173,White
516,White80,0.0019222,White
516,White90,0.0020296,White
517,Red10,0.00012161,Red
517,Red100,0.00030825,Red
517,Red20,0.00015601,Red
517,Red30,0.00019451,Red
517,Red40,0.00019975,Red
517,Red50,0.00023378,Red
517,Red60,0.00025741,Red
517,Red70,0.00026843,Red
517,Red80,0.00029701,Red
517,Red90,0.00030713,Red
517,White10,0.00061013,White
517,White100,0.0021767,White
517,White20,0.0010913,White
517,White30,0.0012611,White
517,White40,0.0014383,White
517,White50,0.001611,White
517,White60,0.0017291,White
517,White70,0.0018541,White
517,White80,0.0019593,White
517,White90,0.002061,White
518,Red10,0.00011464,Red
518,Red100,0.00031348,Red
518,Red20,0.00015399,Red
518,Red30,0.00018583,Red
518,Red40,0.00020323,Red
518,Red50,0.00022861,Red
518,Red60,0.00026105,Red
518,Red70,0.00027186,Red
518,Red80,0.00029018,Red
518,Red90,0.00030048,Red
518,White10,0.00061802,White
518,White100,0.0022069,White
518,White20,0.0011074,White
518,White30,0.0012822,White
518,White40,0.0014623,White
518,White50,0.0016326,White
518,White60,0.0017573,White
518,White70,0.001887,White
518,White80,0.0019909,White
518,White90,0.0020903,White
519,Red10,0.00011142,Red
519,Red100,0.00032527,Red
519,Red20,0.00015635,Red
519,Red30,0.00018085,Red
519,Red40,0.00021301,Red
519,Red50,0.00023618,Red
519,Red60,0.00026458,Red
519,Red70,0.00027755,Red
519,Red80,0.00027925,Red
519,Red90,0.00029864,Red
519,White10,0.00062615,White
519,White100,0.0022412,White
519,White20,0.001126,White
519,White30,0.0012997,White
519,White40,0.0014882,White
519,White50,0.0016578,White
519,White60,0.0017911,White
519,White70,0.0019223,White
519,White80,0.0020255,White
519,White90,0.002131,White
520,Red10,0.00011274,Red
520,Red100,0.00034323,Red
520,Red20,0.00017513,Red
520,Red30,0.00018464,Red
520,Red40,0.0002314,Red
520,Red50,0.00024955,Red
520,Red60,0.00026954,Red
520,Red70,0.00028708,Red
520,Red80,0.00028178,Red
520,Red90,0.00030621,Red
520,White10,0.00063725,White
520,White100,0.0022814,White
520,White20,0.0011474,White
520,White30,0.0013229,White
520,White40,0.0015206,White
520,White50,0.0016896,White
520,White60,0.001821,White
520,White70,0.0019627,White
520,White80,0.0020611,White
520,White90,0.002171,White
521,Red10,0.0001172,Red
521,Red100,0.0003385,Red
521,Red20,0.00017893,Red
521,Red30,0.00019564,Red
521,Red40,0.0002374,Red
521,Red50,0.00025801,Red
521,Red60,0.00026927,Red
521,Red70,0.00029301,Red
521,Red80,0.00028963,Red
521,Red90,0.00030802,Red
521,White10,0.00064726,White
521,White100,0.0023162,White
521,White20,0.0011655,White
521,White30,0.0013439,White
521,White40,0.001539,White
521,White50,0.0017134,White
521,White60,0.0018458,White
521,White70,0.0019891,White
521,White80,0.0020883,White
521,White90,0.0022024,White
522,Red10,0.00011727,Red
522,Red100,0.00031847,Red
522,Red20,0.00016572,Red
522,Red30,0.00019677,Red
522,Red40,0.00022054,Red
522,Red50,0.00025497,Red
522,Red60,0.00026661,Red
522,Red70,0.00029424,Red
522,Red80,0.00028338,Red
522,Red90,0.00030565,Red
522,White10,0.00065822,White
522,White100,0.0023544,White
522,White20,0.0011858,White
522,White30,0.0013637,White
522,White40,0.0015575,White
522,White50,0.0017374,White
522,White60,0.001878,White
522,White70,0.0020178,White
522,White80,0.0021208,White
522,White90,0.0022451,White
523,Red10,0.00010772,Red
523,Red100,0.0003103,Red
523,Red20,0.00015792,Red
523,Red30,0.00019258,Red
523,Red40,0.00020271,Red
523,Red50,0.00025042,Red
523,Red60,0.00027133,Red
523,Red70,0.00029506,Red
523,Red80,0.00028331,Red
523,Red90,0.00030588,Red
523,White10,0.00066614,White
523,White100,0.0023893,White
523,White20,0.0012016,White
523,White30,0.0013838,White
523,White40,0.0015834,White
523,White50,0.0017637,White
523,White60,0.001903,White
523,White70,0.0020476,White
523,White80,0.002148,White
523,White90,0.0022814,White
524,Red10,0.00010977,Red
524,Red100,0.00032143,Red
524,Red20,0.00016467,Red
524,Red30,0.00020077,Red
524,Red40,0.00020749,Red
524,Red50,0.00025215,Red
524,Red60,0.00027611,Red
524,Red70,0.00029991,Red
524,Red80,0.00029825,Red
524,Red90,0.00030743,Red
524,White10,0.00067133,White
524,White100,0.0024128,White
524,White20,0.0012123,White
524,White30,0.0013994,White
524,White40,0.0016025,White
524,White50,0.0017873,White
524,White60,0.0019195,White
524,White70,0.0020692,White
524,White80,0.0021681,White
524,White90,0.0022996,White
525,Red10,0.0001148,Red
525,Red100,0.00032985,Red
525,Red20,0.00017393,Red
525,Red30,0.00020823,Red
525,Red40,0.0002188,Red
525,Red50,0.00024713,Red
525,Red60,0.00028496,Red
525,Red70,0.00029592,Red
525,Red80,0.00030618,Red
525,Red90,0.00031361,Red
525,White10,0.00067991,White
525,White100,0.0024383,White
525,White20,0.0012262,White
525,White30,0.0014207,White
525,White40,0.0016201,White
525,White50,0.0018082,White
525,White60,0.0019438,White
525,White70,0.0020913,White
525,White80,0.0021957,White
525,White90,0.0023213,White
526,Red10,0.00011583,Red
526,Red100,0.00034092,Red
526,Red20,0.00018186,Red
526,Red30,0.00020712,Red
526,Red40,0.00023235,Red
526,Red50,0.00025861,Red
526,Red60,0.00029557,Red
526,Red70,0.00028998,Red
526,Red80,0.00031637,Red
526,Red90,0.00032045,Red
526,White10,0.00069162,White
526,White100,0.0024757,White
526,White20,0.0012441,White
526,White30,0.0014441,White
526,White40,0.0016417,White
526,White50,0.0018318,White
526,White60,0.0019749,White
526,White70,0.0021221,White
526,White80,0.0022296,White
526,White90,0.0023553,White
527,Red10,0.00011905,Red
527,Red100,0.00034947,Red
527,Red20,0.00018082,Red
527,Red30,0.00019607,Red
527,Red40,0.00023602,Red
527,Red50,0.0002673,Red
527,Red60,0.00027871,Red
527,Red70,0.00029047,Red
527,Red80,0.00031264,Red
527,Red90,0.00031515,Red
527,White10,0.00070184,White
527,White100,0.0025138,White
527,White20,0.0012635,White
527,White30,0.0014544,White
527,White40,0.0016605,White
527,White50,0.0018548,White
527,White60,0.0020015,White
527,White70,0.0021552,White
527,White80,0.0022622,White
527,White90,0.0023952,White
528,Red10,0.00011027,Red
528,Red100,0.00033792,Red
528,Red20,0.0001713,Red
528,Red30,0.00018628,Red
528,Red40,0.0002171,Red
528,Red50,0.00026322,Red
528,Red60,0.000262,Red
528,Red70,0.00027843,Red
528,Red80,0.00028545,Red
528,Red90,0.00030983,Red
528,White10,0.00070746,White
528,White100,0.0025333,White
528,White20,0.0012737,White
528,White30,0.0014614,White
528,White40,0.0016765,White
528,White50,0.0018717,White
528,White60,0.0020215,White
528,White70,0.0021752,White
528,White80,0.0022851,White
528,White90,0.0024224,White
529,Red10,9.8656e-05,Red
529,Red100,0.00032406,Red
529,Red20,0.00016654,Red
529,Red30,0.00017804,Red
529,Red40,0.00020321,Red
529,Red50,0.0002501,Red
