rec_key,site,id_a,id_b
GRTE12_20240902_205321,GRTE12,Lano,NoID
GRTE01_20240804_231107,GRTE01,Epfu,Epfu
GRTE01_20240823_034223,GRTE01,Lano,Lano
GRTE08_20240715_221523,GRTE08,Myvo,Myvo
GRTE10_20240731_225158,GRTE10,Epfu,Myse
GRTE11_20240722_001732,GRTE11,Lano,Lano
GRTE01_20240713_011724,GRTE01,Lano,Lano
GRTE01_20240804_041155,GRTE01,Lano,Lano
GRTE03_20240804_230908,GRTE03,Lano,Lano
GRTE05_20240706_224346,GRTE05,Lano,Lano
GRTE06_20240809_003611,GRTE06,Lano,NoID
GRTE06_20240809_224231,GRTE06,Lano,Epfu
GRTE06_20240823_214136,GRTE06,Lano,NoID
GRTE01_20240727_232424,GRTE01,Lano,Lano
GRTE01_20240813_020638,GRTE01,Lano,Lano
GRTE01_20240823_031806,GRTE01,Lano,NoID
GRTE01_20240830_225814,GRTE01,Lano,Lano
GRTE05_20240807_052535,GRTE05,Laci,Laci
GRTE05_20240903_032806,GRTE05,Laci,Laci
GRTE09_20240909_233725,GRTE09,Lano,Lano
GRTE10_20240617_031508,GRTE10,Myvo,Mylu
GRTE11_20240624_031640,GRTE11,Lano,Lano
GRTE11_20240720_040216,GRTE11,Lano,Lano
GRTE12_20240615_044824,GRTE12,Lano,Lano
GRTE01_20240727_213455,GRTE01,Lano,Lano
GRTE05_20240808_031458,GRTE05,Laci,Laci
GRTE05_20240906_234420,GRTE05,Lano,Lano
GRTE06_20240813_214215,GRTE06,Laci,Laci
GRTE10_20240713_023105,GRTE10,Myca,Myca
GRTE10_20240727_025347,GRTE10,Lano,Lano
GRTE01_20240718_223555,GRTE01,Lano,NoID
GRTE01_20240726_021818,GRTE01,Lano,Lano
GRTE01_20240827_235224,GRTE01,Lano,Lano
GRTE03_20240710_225821,GRTE03,Lano,Epfu
GRTE06_20240815_214656,GRTE06,Lano,Epfu
GRTE01_20240823_022355,GRTE01,Lano,Lano
GRTE05_20240812_223214,GRTE05,Lano,Lano
GRTE01_20240715_224649,GRTE01,Lano,Lano
GRTE01_20240816_231522,GRTE01,Lano,Lano
GRTE01_20240829_212559,GRTE01,Laci,Lano
GRTE05_20240817_020341,GRTE05,Lano,Epfu
GRTE06_20240713_232831,GRTE06,Epfu,Epfu
GRTE06_20240801_214709,GRTE06,Lano,Epfu
GRTE01_20240718_003750,GRTE01,Lano,Lano
GRTE01_20240810_221331,GRTE01,Lano,Epfu
GRTE01_20240816_225330,GRTE01,Lano,Epfu
GRTE01_20240901_230119,GRTE01,Lano,Lano
GRTE06_20240802_003033,GRTE06,Myvo,Mylu
GRTE09_20240621_000316,GRTE09,Myvo,NoID
GRTE01_20240726_233146,GRTE01,Lano,Lano
GRTE01_20240808_003109,GRTE01,Lano,Epfu
GRTE01_20240819_010137,GRTE01,Lano,Lano
GRTE03_20240823_222304,GRTE03,Lano,NoID
GRTE01_20240804_233744,GRTE01,Lano,Lano
GRTE01_20240805_212343,GRTE01,Epfu,Epfu
GRTE01_20240813_015138,GRTE01,Lano,Lano
GRTE01_20240823_005533,GRTE01,Lano,Lano
GRTE03_20240615_222750,GRTE03,Epfu,Epfu
GRTE05_20240820_001719,GRTE05,Laci,Laci
GRTE01_20240820_020946,GRTE01,Lano,Lano
GRTE01_20240901_205532,GRTE01,Laci,Laci
GRTE03_20240903_001540,GRTE03,Lano,Lano
GRTE05_20240706_225746,GRTE05,Lano,Lano
GRTE08_20240720_220427,GRTE08,Lano,Lano
GRTE01_20240713_033802,GRTE01,Epfu,Laci
GRTE01_20240802_013006,GRTE01,Lano,Lano
GRTE01_20240903_015022,GRTE01,Lano,Lano
GRTE10_20240714_224047,GRTE10,Epfu,Epfu
GRTE01_20240818_214009,GRTE01,Lano,Epfu
GRTE05_20240725_223559,GRTE05,Epfu,Epfu
GRTE06_20240802_225136,GRTE06,Lano,NoID
GRTE01_20240821_234652,GRTE01,Lano,Lano
GRTE03_20240820_000920,GRTE03,Laci,Laci
GRTE05_20240803_224342,GRTE05,Anpa,NoID
GRTE05_20240812_223137,GRTE05,Lano,Lano
GRTE01_20240808_224812,GRTE01,Epfu,Epfu
GRTE01_20240808_215627,GRTE01,Epfu,Epfu
GRTE01_20240814_212053,GRTE01,Lano,Epfu
GRTE05_20240908_221529,GRTE05,Lano,Lano
GRTE06_20240824_235216,GRTE06,Lano,Epfu
GRTE06_20240807_221956,GRTE06,Lano,Lano
GRTE10_20240728_033230,GRTE10,Myvo,Myvo
GRTE12_20240902_022651,GRTE12,Lano,NoID
GRTE01_20240829_211526,GRTE01,Laci,Lano
GRTE08_20240729_222213,GRTE08,Lano,Lano
GRTE01_20240901_232449,GRTE01,Lano,Lano
GRTE12_20240614_224950,GRTE12,Lano,Lano
GRTE09_20240910_223039,GRTE09,Epfu,Epfu
GRTE11_20240612_032323,GRTE11,Epfu,Epfu
GRTE01_20240805_012627,GRTE01,Lano,Lano
GRTE01_20240818_213437,GRTE01,Laci,Laci
GRTE01_20240903_003622,GRTE01,Lano,Epfu
GRTE01_20240808_013856,GRTE01,Lano,Epfu
GRTE01_20240818_035041,GRTE01,Lano,Lano
GRTE08_20240805_222254,GRTE08,Laci,Laci
GRTE01_20240706_222337,GRTE01,Lano,NoID
GRTE01_20240814_230925,GRTE01,Lano,Lano
GRTE08_20240730_221917,GRTE08,Myvo,Myvo
GRTE03_20240820_000324,GRTE03,Laci,Laci
GRTE03_20240825_234053,GRTE03,Lano,Lano
GRTE12_20240622_234443,GRTE12,Lano,Lano
GRTE01_20240810_025633,GRTE01,Laci,Laci
GRTE01_20240818_235444,GRTE01,Lano,NoID
GRTE08_20240723_014202,GRTE08,Lano,NoID
GRTE01_20240630_222140,GRTE01,Lano,Lano
GRTE01_20240809_003736,GRTE01,Lano,NoID
GRTE01_20240817_204707,GRTE01,Lano,Lano
GRTE08_20240802_235036,GRTE08,Myvo,Myvo
GRTE01_20240816_233045,GRTE01,Lano,Lano
GRTE01_20240829_225545,GRTE01,Lano,Lano
GRTE01_20240816_234805,GRTE01,Lano,Lano
GRTE01_20240812_224452,GRTE01,Lano,Lano
GRTE06_20240719_021617,GRTE06,Lano,Lano
GRTE01_20240805_000732,GRTE01,Myvo,Myvo
GRTE01_20240820_014956,GRTE01,Laci,Laci
GRTE05_20240826_223046,GRTE05,Lano,Lano
GRTE11_20240627_220322,GRTE11,Epfu,NoID
GRTE01_20240809_024232,GRTE01,Laci,Laci
GRTE03_20240823_205019,GRTE03,Lano,NoID
GRTE01_20240728_002628,GRTE01,Lano,Lano
GRTE01_20240819_223448,GRTE01,Lano,Lano
GRTE09_20240630_040623,GRTE09,Lano,NoID
GRTE08_20240720_231728,GRTE08,Lano,Lano
GRTE06_20240826_214945,GRTE06,Lano,Lano
GRTE03_20240812_032550,GRTE03,Laci,Laci
GRTE06_20240812_032704,GRTE06,Lano,Lano
GRTE10_20240715_024449,GRTE10,Mylu,Mylu
GRTE10_20240909_035531,GRTE10,Myvo,Myvo
GRTE01_20240810_031530,GRTE01,Epfu,Epfu
GRTE06_20240727_014244,GRTE06,Lano,Lano
GRTE08_20240720_230315,GRTE08,Lano,Lano
GRTE01_20240817_222732,GRTE01,Lano,Lano
GRTE01_20240629_232354,GRTE01,Lano,Lano
GRTE01_20240831_215144,GRTE01,Lano,Lano
GRTE01_20240809_000811,GRTE01,Epfu,Epfu
GRTE01_20240804_035022,GRTE01,Lano,Lano
GRTE01_20240629_232406,GRTE01,Lano,Epfu
GRTE06_20240620_000750,GRTE06,Lano,Lano
GRTE03_20240823_214331,GRTE03,Lano,Laci
GRTE01_20240810_024516,GRTE01,Lano,NoID
GRTE01_20240804_042707,GRTE01,Lano,Lano
GRTE01_20240701_004521,GRTE01,Lano,Lano
GRTE01_20240821_233159,GRTE01,Lano,Lano
GRTE06_20240825_220911,GRTE06,Laci,Laci
GRTE01_20240810_025056,GRTE01,Lano,Lano
GRTE01_20240824_225640,GRTE01,Epfu,NoID
GRTE03_20240822_221609,GRTE03,Lano,Lano
GRTE01_20240809_010205,GRTE01,Lano,Laci
GRTE01_20240902_005223,GRTE01,Lano,Laci
GRTE01_20240804_001256,GRTE01,Lano,Epfu
GRTE01_20240819_212832,GRTE01,Laci,Lano
GRTE03_20240831_205624,GRTE03,Lano,NoID
GRTE03_20240821_223506,GRTE03,Laci,Laci
GRTE01_20240910_203807,GRTE01,Lano,Epfu
GRTE12_20240623_215711,GRTE12,Laci,Laci
GRTE10_20240614_015418,GRTE10,Lano,Lano
GRTE01_20240719_214631,GRTE01,Epfu,Epfu
GRTE01_20240713_221709,GRTE01,Epfu,Epfu
GRTE06_20240828_203317,GRTE06,Lano,Lano
GRTE01_20240804_234423,GRTE01,Lano,Lano
GRTE05_20240729_215627,GRTE05,Myvo,Mylu
GRTE01_20240802_214659,GRTE01,Lano,Lano
GRTE03_20240811_231903,GRTE03,Lano,Lano
GRTE11_20240707_223851,GRTE11,Lano,NoID
GRTE01_20240806_032110,GRTE01,Laci,Lano
GRTE10_20240724_214417,GRTE10,Lano,Epfu
GRTE10_20240622_024533,GRTE10,Lano,NoID
GRTE01_20240831_213137,GRTE01,Lano,Lano
GRTE01_20240819_212926,GRTE01,Laci,Lano
GRTE01_20240714_004543,GRTE01,Lano,Lano
GRTE09_20240910_221048,GRTE09,Lano,Epfu
GRTE05_20240908_053533,GRTE05,Laci,Laci
GRTE01_20240808_024112,GRTE01,Lano,Lano
GRTE10_20240724_022609,GRTE10,Myvo,Myvo
GRTE01_20240719_012650,GRTE01,Lano,Lano
GRTE01_20240813_014849,GRTE01,Laci,Lano
GRTE01_20240911_203922,GRTE01,Lano,Lano
GRTE01_20240803_023648,GRTE01,Lano,Lano
GRTE03_20240721_021850,GRTE03,Lano,Lano
GRTE05_20240908_224435,GRTE05,Lano,Lano
GRTE05_20240907_001551,GRTE05,Lano,Lano
GRTE01_20240811_233240,GRTE01,Lano,Lano
GRTE05_20240706_224725,GRTE05,Lano,Lano
GRTE09_20240818_211923,GRTE09,Laci,Laci
GRTE01_20240829_212227,GRTE01,Lano,Lano
GRTE01_20240828_002034,GRTE01,Lano,Lano
GRTE01_20240831_234253,GRTE01,Lano,Lano
GRTE10_20240702_214020,GRTE10,Myvo,Mylu
GRTE03_20240726_043740,GRTE03,Lano,Epfu
GRTE08_20240728_022708,GRTE08,Mylu,Mylu
GRTE11_20240717_003613,GRTE11,Myvo,Myvo
GRTE08_20240731_211222,GRTE08,Epfu,Mylu
GRTE01_20240816_235046,GRTE01,Lano,Lano
GRTE08_20240805_004420,GRTE08,Epfu,NoID
GRTE10_20240709_002328,GRTE10,Myvo,Myvo
GRTE01_20240805_004650,GRTE01,Epfu,Epfu
GRTE05_20240908_211519,GRTE05,Lano,Lano
GRTE01_20240805_012451,GRTE01,Lano,Laci
GRTE06_20240802_004335,GRTE06,Lano,Lano
GRTE03_20240707_014342,GRTE03,Lano,NoID
GRTE11_20240630_221753,GRTE11,Lano,Lano
GRTE01_20240809_041230,GRTE01,Lano,Lano
GRTE01_20240816_230831,GRTE01,Lano,Lano
GRTE01_20240729_220135,GRTE01,Lano,Lano
GRTE01_20240826_214237,GRTE01,Lano,Lano
GRTE01_20240810_221404,GRTE01,Lano,Epfu
GRTE01_20240809_003546,GRTE01,Lano,Epfu
GRTE11_20240707_224106,GRTE11,Epfu,Epfu
GRTE01_20240816_233253,GRTE01,Lano,Lano
GRTE01_20240822_222644,GRTE01,Lano,Lano
GRTE01_20240808_014759,GRTE01,Lano,Lano
GRTE01_20240823_000804,GRTE01,Lano,Lano
GRTE01_20240813_010645,GRTE01,Lano,Lano
GRTE01_20240812_225759,GRTE01,Lano,Lano
GRTE11_20240713_000123,GRTE11,Lano,Laci
GRTE01_20240809_022229,GRTE01,Lano,Lano
GRTE03_20240831_203831,GRTE03,Epfu,Epfu
GRTE01_20240803_023249,GRTE01,Lano,Lano
GRTE05_20240821_215037,GRTE05,Epfu,Epfu
GRTE01_20240827_205050,GRTE01,Lano,Lano
GRTE06_20240627_222944,GRTE06,Lano,Laci
GRTE10_20240908_043033,GRTE10,Myyu,NoID
GRTE01_20240823_232933,GRTE01,Laci,Laci
GRTE09_20240901_231325,GRTE09,Lano,Lano
GRTE11_20240701_002034,GRTE11,Mylu,Mylu
GRTE01_20240720_234251,GRTE01,Lano,Epfu
GRTE10_20240629_011749,GRTE10,Myca,NoID
GRTE01_20240730_215004,GRTE01,Epfu,Epfu
GRTE01_20240906_215449,GRTE01,Lano,Lano
GRTE01_20240823_224731,GRTE01,Lano,Lano
GRTE10_20240714_232416,GRTE10,Laci,Laci
GRTE08_20240805_001634,GRTE08,Lano,Lano
GRTE01_20240822_210851,GRTE01,Epfu,Lano
GRTE01_20240825_220435,GRTE01,Laci,Laci
GRTE01_20240829_212656,GRTE01,Laci,Lano
GRTE01_20240816_233548,GRTE01,Lano,Lano
GRTE03_20240831_004630,GRTE03,Lano,Lano
GRTE01_20240628_004404,GRTE01,NoID,NoID
GRTE01_20240628_012527,GRTE01,NoID,Myse
GRTE01_20240628_012825,GRTE01,NoID,NoID
GRTE01_20240628_025637,GRTE01,NoID,NoID
GRTE01_20240628_214306,GRTE01,NoID,NoID
GRTE01_20240628_220220,GRTE01,NoID,Labo
GRTE01_20240628_220513,GRTE01,NoID,Mylu
GRTE01_20240628_220644,GRTE01,NoID,NoID
GRTE01_20240628_221508,GRTE01,NoID,Mylu
GRTE01_20240628_221924,GRTE01,NoID,NoID
GRTE01_20240628_225700,GRTE01,NoID,Mylu
GRTE01_20240628_230136,GRTE01,NoID,NoID
GRTE01_20240628_230338,GRTE01,NoID,Labo
GRTE01_20240628_230855,GRTE01,NoID,Mylu
GRTE01_20240628_230937,GRTE01,NoID,Mylu
GRTE01_20240628_232222,GRTE01,NoID,Mylu
GRTE01_20240628_232650,GRTE01,NoID,NoID
GRTE01_20240628_232840,GRTE01,NoID,Mylu
GRTE01_20240628_233152,GRTE01,NoID,Mylu
GRTE01_20240628_235646,GRTE01,NoID,NoID
GRTE01_20240629_214800,GRTE01,NoID,Labo
GRTE01_20240629_215234,GRTE01,NoID,Labo
GRTE01_20240629_215827,GRTE01,NoID,Mylu
GRTE01_20240629_220250,GRTE01,NoID,NoID
GRTE01_20240629_220325,GRTE01,NoID,NoID
GRTE01_20240629_220926,GRTE01,NoID,Mylu
GRTE01_20240629_221109,GRTE01,NoID,Myse
GRTE01_20240629_221248,GRTE01,NoID,NoID
GRTE01_20240629_222203,GRTE01,NoID,Mylu
GRTE01_20240629_222527,GRTE01,NoID,Myca
GRTE01_20240629_222714,GRTE01,NoID,Mylu
GRTE01_20240629_222919,GRTE01,NoID,Mylu
GRTE01_20240629_223506,GRTE01,NoID,Labo
GRTE01_20240629_223938,GRTE01,NoID,Lano
GRTE01_20240629_224220,GRTE01,NoID,Labo
GRTE01_20240629_224606,GRTE01,NoID,Myvo
GRTE01_20240629_224803,GRTE01,NoID,Mylu
GRTE01_20240629_225102,GRTE01,NoID,NoID
GRTE01_20240629_225410,GRTE01,NoID,NoID
GRTE01_20240629_225532,GRTE01,NoID,NoID
GRTE01_20240629_225618,GRTE01,NoID,NoID
GRTE01_20240629_225852,GRTE01,NoID,Myvo
GRTE01_20240629_225922,GRTE01,NoID,Myvo
GRTE01_20240629_230058,GRTE01,NoID,Myvo
GRTE01_20240629_230318,GRTE01,NoID,Labo
GRTE01_20240629_230718,GRTE01,NoID,Labo
GRTE01_20240629_231225,GRTE01,NoID,Labo
GRTE01_20240629_231355,GRTE01,NoID,Labo
GRTE01_20240629_231523,GRTE01,NoID,Labo
GRTE01_20240629_231901,GRTE01,NoID,NoID
GRTE01_20240629_231934,GRTE01,NoID,Myvo
GRTE01_20240629_232145,GRTE01,NoID,Epfu
GRTE01_20240629_232638,GRTE01,NoID,Lano
GRTE01_20240629_232732,GRTE01,NoID,Mylu
GRTE01_20240629_232750,GRTE01,NoID,Mylu
GRTE01_20240629_232851,GRTE01,NoID,Lano
GRTE01_20240629_232942,GRTE01,NoID,NoID
GRTE01_20240629_233126,GRTE01,NoID,Labo
GRTE01_20240629_233310,GRTE01,NoID,Mylu
GRTE01_20240629_233519,GRTE01,NoID,Mylu
GRTE01_20240629_233921,GRTE01,NoID,Mylu
GRTE01_20240629_234254,GRTE01,NoID,Labo
GRTE01_20240629_234501,GRTE01,NoID,NoID
GRTE01_20240629_234703,GRTE01,NoID,Myvo
GRTE01_20240629_235103,GRTE01,NoID,NoID
GRTE01_20240629_235123,GRTE01,NoID,Labo
GRTE01_20240629_235140,GRTE01,NoID,Labo
GRTE01_20240629_235154,GRTE01,NoID,NoID
GRTE01_20240629_235212,GRTE01,NoID,Labo
GRTE01_20240629_235237,GRTE01,NoID,Mylu
GRTE01_20240630_000338,GRTE01,NoID,Myvo
GRTE01_20240630_000612,GRTE01,NoID,NoID
GRTE01_20240630_000834,GRTE01,NoID,NoID
GRTE01_20240630_001014,GRTE01,NoID,Laci
GRTE01_20240630_002300,GRTE01,NoID,Laci
GRTE01_20240630_002328,GRTE01,NoID,NoID
GRTE01_20240630_003922,GRTE01,NoID,Lano
GRTE01_20240630_005453,GRTE01,NoID,NoID
GRTE01_20240630_012910,GRTE01,NoID,NoID
GRTE01_20240630_012920,GRTE01,NoID,Mylu
GRTE01_20240630_012943,GRTE01,NoID,NoID
GRTE01_20240630_013001,GRTE01,NoID,Mylu
GRTE01_20240630_022033,GRTE01,NoID,NoID
GRTE01_20240630_023337,GRTE01,NoID,Mylu
GRTE01_20240630_032157,GRTE01,NoID,Mylu
GRTE01_20240630_034826,GRTE01,NoID,NoID
GRTE01_20240630_035051,GRTE01,NoID,Mylu
GRTE01_20240630_045309,GRTE01,NoID,Mylu
GRTE01_20240630_045823,GRTE01,NoID,Mylu
GRTE01_20240630_214806,GRTE01,NoID,Mylu
GRTE01_20240630_215113,GRTE01,NoID,Mylu
GRTE01_20240630_215247,GRTE01,NoID,NoID
GRTE01_20240630_215540,GRTE01,NoID,Mylu
GRTE01_20240630_220331,GRTE01,NoID,NoID
GRTE01_20240630_220453,GRTE01,NoID,NoID
GRTE01_20240630_220503,GRTE01,NoID,NoID
GRTE01_20240630_220510,GRTE01,NoID,NoID
GRTE01_20240630_220755,GRTE01,NoID,NoID
GRTE01_20240630_221105,GRTE01,NoID,NoID
GRTE01_20240630_221204,GRTE01,NoID,Mylu
GRTE01_20240630_221604,GRTE01,NoID,NoID
GRTE01_20240630_222004,GRTE01,NoID,NoID
GRTE01_20240630_222045,GRTE01,NoID,Mylu
GRTE01_20240630_222109,GRTE01,NoID,Lano
GRTE01_20240630_222708,GRTE01,NoID,Labo
GRTE01_20240630_222751,GRTE01,NoID,Lano
GRTE01_20240630_223126,GRTE01,NoID,NoID
GRTE01_20240630_223635,GRTE01,NoID,Lano
GRTE01_20240630_223901,GRTE01,NoID,NoID
GRTE01_20240630_224716,GRTE01,NoID,Lano
GRTE01_20240630_225052,GRTE01,NoID,Mylu
GRTE01_20240630_225229,GRTE01,NoID,NoID
GRTE01_20240630_225337,GRTE01,NoID,NoID
GRTE01_20240630_225456,GRTE01,NoID,NoID
GRTE01_20240630_225757,GRTE01,NoID,NoID
GRTE01_20240630_225922,GRTE01,NoID,Labo
GRTE01_20240630_230000,GRTE01,NoID,NoID
GRTE01_20240630_230032,GRTE01,NoID,NoID
GRTE01_20240630_230043,GRTE01,NoID,NoID
GRTE01_20240630_230052,GRTE01,NoID,Mylu
GRTE01_20240630_230147,GRTE01,NoID,Mylu
GRTE01_20240630_230206,GRTE01,NoID,Mylu
GRTE01_20240630_230234,GRTE01,NoID,Mylu
GRTE01_20240630_230241,GRTE01,NoID,Labo
GRTE01_20240630_230251,GRTE01,NoID,NoID
GRTE01_20240630_230258,GRTE01,NoID,NoID
GRTE01_20240630_230337,GRTE01,NoID,Mylu
GRTE01_20240630_230345,GRTE01,NoID,Mylu
GRTE01_20240630_230402,GRTE01,NoID,Mylu
GRTE01_20240630_230420,GRTE01,NoID,Mylu
GRTE01_20240630_230439,GRTE01,NoID,Labo
GRTE01_20240630_230456,GRTE01,NoID,Labo
GRTE01_20240630_230916,GRTE01,NoID,NoID
GRTE01_20240630_231447,GRTE01,NoID,Lano
GRTE01_20240630_231543,GRTE01,NoID,NoID
GRTE01_20240630_231755,GRTE01,NoID,Mylu
GRTE01_20240630_231824,GRTE01,NoID,Mylu
GRTE01_20240630_231906,GRTE01,NoID,Mylu
GRTE01_20240630_232007,GRTE01,NoID,Mylu
GRTE01_20240630_232227,GRTE01,NoID,Labo
GRTE01_20240630_232306,GRTE01,NoID,NoID
GRTE01_20240630_232824,GRTE01,NoID,Myvo
GRTE01_20240630_233353,GRTE01,NoID,Mylu
GRTE01_20240630_233411,GRTE01,NoID,Mylu
GRTE01_20240630_233428,GRTE01,NoID,Mylu
GRTE01_20240630_233817,GRTE01,NoID,Mylu
GRTE01_20240630_233909,GRTE01,NoID,Mylu
GRTE01_20240630_234000,GRTE01,NoID,NoID
GRTE01_20240630_234108,GRTE01,NoID,Myvo
GRTE01_20240630_234152,GRTE01,NoID,Labo
GRTE01_20240630_234220,GRTE01,NoID,Mylu
GRTE01_20240630_234320,GRTE01,NoID,NoID
GRTE01_20240630_234352,GRTE01,NoID,NoID
GRTE01_20240630_234422,GRTE01,NoID,Mylu
GRTE01_20240630_234546,GRTE01,NoID,Labo
GRTE01_20240630_234716,GRTE01,NoID,Mylu
GRTE01_20240630_234917,GRTE01,NoID,Mylu
GRTE01_20240630_235010,GRTE01,NoID,Labo
GRTE01_20240630_235040,GRTE01,NoID,Myvo
GRTE01_20240630_235148,GRTE01,NoID,Myvo
GRTE01_20240630_235244,GRTE01,NoID,Labo
GRTE01_20240630_235310,GRTE01,NoID,Mylu
GRTE01_20240630_235324,GRTE01,NoID,Mylu
GRTE01_20240630_235431,GRTE01,NoID,Labo
GRTE01_20240630_235602,GRTE01,NoID,Labo
GRTE01_20240630_235613,GRTE01,NoID,NoID
GRTE01_20240630_235638,GRTE01,NoID,Mylu
GRTE01_20240630_235714,GRTE01,NoID,Labo
GRTE01_20240701_000011,GRTE01,NoID,Laci
GRTE01_20240701_000825,GRTE01,NoID,Mylu
GRTE01_20240701_001046,GRTE01,NoID,Mylu
GRTE01_20240701_001310,GRTE01,NoID,NoID
GRTE01_20240701_001315,GRTE01,NoID,Mylu
GRTE01_20240701_001535,GRTE01,NoID,Mylu
GRTE01_20240701_001859,GRTE01,NoID,Labo
GRTE01_20240701_001910,GRTE01,NoID,NoID
GRTE01_20240701_001921,GRTE01,NoID,Mylu
GRTE01_20240701_002005,GRTE01,NoID,Labo
GRTE01_20240701_002035,GRTE01,NoID,NoID
GRTE01_20240701_002239,GRTE01,NoID,Mylu
GRTE01_20240701_002410,GRTE01,NoID,NoID
GRTE01_20240701_002443,GRTE01,NoID,Labo
GRTE01_20240701_002507,GRTE01,NoID,Mylu
GRTE01_20240701_002524,GRTE01,NoID,Mylu
GRTE01_20240701_002536,GRTE01,NoID,Mylu
GRTE01_20240701_002557,GRTE01,NoID,Labo
GRTE01_20240701_002630,GRTE01,NoID,NoID
GRTE01_20240701_003323,GRTE01,NoID,Labo
GRTE01_20240701_003535,GRTE01,NoID,Mylu
GRTE01_20240701_003717,GRTE01,NoID,NoID
GRTE01_20240701_004014,GRTE01,NoID,Mylu
GRTE01_20240701_004144,GRTE01,NoID,NoID
GRTE01_20240701_004219,GRTE01,NoID,Labo
GRTE01_20240701_004426,GRTE01,NoID,Lano
GRTE01_20240701_004528,GRTE01,NoID,Epfu
GRTE01_20240701_004619,GRTE01,NoID,Epfu
GRTE01_20240701_004644,GRTE01,NoID,NoID
GRTE01_20240701_004810,GRTE01,NoID,Labo
GRTE01_20240701_004930,GRTE01,NoID,Mylu
GRTE01_20240701_005214,GRTE01,NoID,Labo
GRTE01_20240701_005338,GRTE01,NoID,Mylu
GRTE01_20240701_005510,GRTE01,NoID,Mylu
GRTE01_20240701_005732,GRTE01,NoID,Mylu
GRTE01_20240701_005930,GRTE01,NoID,NoID
GRTE01_20240701_010100,GRTE01,NoID,NoID
GRTE01_20240701_010505,GRTE01,NoID,Mylu
GRTE01_20240701_011001,GRTE01,NoID,Myvo
GRTE01_20240701_011252,GRTE01,NoID,Epfu
GRTE01_20240701_011344,GRTE01,NoID,Myvo
GRTE01_20240701_011610,GRTE01,NoID,Mylu
GRTE01_20240701_011654,GRTE01,NoID,Mylu
GRTE01_20240701_013331,GRTE01,NoID,Mylu
GRTE01_20240701_013454,GRTE01,NoID,Mylu
GRTE01_20240701_013623,GRTE01,NoID,Mylu
GRTE01_20240701_013720,GRTE01,NoID,Labo
GRTE01_20240701_014558,GRTE01,NoID,Lano
GRTE01_20240701_014721,GRTE01,NoID,Myvo
GRTE01_20240701_014801,GRTE01,NoID,NoID
GRTE01_20240701_014947,GRTE01,NoID,Mylu
GRTE01_20240701_015205,GRTE01,NoID,Mylu
GRTE01_20240701_015452,GRTE01,NoID,Mylu
GRTE01_20240701_020121,GRTE01,NoID,Mylu
GRTE01_20240701_020325,GRTE01,NoID,Mylu
GRTE01_20240701_020753,GRTE01,NoID,Mylu
GRTE01_20240701_020904,GRTE01,NoID,Lano
GRTE01_20240701_021134,GRTE01,NoID,Lano
GRTE01_20240701_021402,GRTE01,NoID,Lano
GRTE01_20240701_021620,GRTE01,NoID,Mylu
GRTE01_20240701_023132,GRTE01,NoID,NoID
GRTE01_20240701_023322,GRTE01,NoID,Mylu
GRTE01_20240701_023513,GRTE01,NoID,Lano
GRTE01_20240701_025440,GRTE01,NoID,Lano
GRTE01_20240701_030901,GRTE01,NoID,NoID
GRTE01_20240701_030947,GRTE01,NoID,NoID
GRTE01_20240701_031032,GRTE01,NoID,NoID
GRTE01_20240701_031055,GRTE01,NoID,NoID
GRTE01_20240701_031109,GRTE01,NoID,Myvo
GRTE01_20240701_031123,GRTE01,NoID,Myvo
GRTE01_20240701_031801,GRTE01,NoID,Epfu
GRTE01_20240701_032342,GRTE01,NoID,NoID
GRTE01_20240701_032511,GRTE01,NoID,Epfu
GRTE01_20240701_032612,GRTE01,NoID,Epfu
GRTE01_20240701_032728,GRTE01,NoID,Epfu
GRTE01_20240701_033019,GRTE01,NoID,Mylu
GRTE01_20240701_033050,GRTE01,NoID,NoID
GRTE01_20240701_033119,GRTE01,NoID,Mylu
GRTE01_20240701_033215,GRTE01,NoID,Mylu
GRTE01_20240701_034126,GRTE01,NoID,NoID
GRTE01_20240701_034321,GRTE01,NoID,Epfu
GRTE01_20240701_034514,GRTE01,NoID,Epfu
GRTE01_20240701_034913,GRTE01,NoID,Mylu
GRTE01_20240701_035005,GRTE01,NoID,Lano
GRTE01_20240701_035120,GRTE01,NoID,Mylu
GRTE01_20240701_035152,GRTE01,NoID,NoID
GRTE01_20240701_035212,GRTE01,NoID,NoID
GRTE01_20240701_035236,GRTE01,NoID,NoID
GRTE01_20240701_035253,GRTE01,NoID,Myvo
GRTE01_20240701_042236,GRTE01,NoID,Labo
GRTE01_20240701_042902,GRTE01,NoID,Mylu
GRTE01_20240701_044139,GRTE01,NoID,NoID
GRTE01_20240701_044156,GRTE01,NoID,NoID
GRTE01_20240701_044356,GRTE01,NoID,NoID
GRTE01_20240701_044710,GRTE01,NoID,Mylu
GRTE01_20240701_044726,GRTE01,NoID,NoID
GRTE01_20240701_044837,GRTE01,NoID,NoID
GRTE01_20240701_045105,GRTE01,NoID,NoID
GRTE01_20240701_045500,GRTE01,NoID,NoID
GRTE01_20240701_050606,GRTE01,NoID,Mylu
GRTE01_20240701_050629,GRTE01,NoID,Myvo
GRTE01_20240701_054001,GRTE01,NoID,NoID
GRTE01_20240702_000329,GRTE01,NoID,NoID
GRTE01_20240702_050647,GRTE01,NoID,NoID
